algorithm,message_hex,unknown_bits,engine,budget,target_hex,output_bits,nodes,gates,inputs,constants,edges,depth,width,gate_width,max_fanout,xor_gates,and_gates,or_gates,not_gates,output_depth_min,output_depth_mean,output_depth_max,build_ms,metrics_ms,equality_nodes,equality_depth,equality_width,status,solve_ms,decisions,conflicts,propagations,search_steps,solutions,affine_active,recovered_hex,recovered_verified,process_ms,process_timeout_s,process_returncode,forward_record,native_domain,native_trials,native_matches,native_total_ms,native_first_trials,native_first_ms,native_first_hex,native_exhaustive,error,extra_json
md5,61626364,32,shape,20000000,e2fc714c4727ee9395f324cd2e7f331f,128,32691,32659,32,0,62661,2977,32,27,11,11837,11858,6307,2657,2789,2889.132812,2977,0.862,6.302,,,,shape_only,,,,,,,,,False,14.008299998749862,30.0,0,True,4294967296,,,,,,,False,,
sha1,61626364,0,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0,0,0.698,0.009,,,,shape_only,,,,,,,,,False,6.996699999945122,30.0,0,True,1,1,1,0.008400000297115184,1,0.0072999991971300915,61626364,True,,
sha1,61626364,4,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,45837,45833,4,0,89034,4681,61,61,157,17914,16770,8517,2632,4372,4527.79375,4681,1.328,9.479,,,,shape_only,,,,,,,,,False,17.418799998267787,30.0,0,True,16,16,1,0.0411000000895001,2,0.02010000025620684,61626364,True,,
sha1,61626364,4,dpll,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,45837,45833,4,0,89034,4681,61,61,157,17914,16770,8517,2632,4372,4527.79375,4681,1.265,9.597,46077,4841,61,sat,15.999,7,2,129700,382204,1,False,61626364,True,42.50389999833715,30.0,0,True,16,16,1,0.0411000000895001,2,0.02010000025620684,61626364,True,,
sha1,61626364,4,affine,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,45837,45833,4,0,89034,4681,61,61,157,17914,16770,8517,2632,4372,4527.79375,4681,1.264,9.956,46077,4841,61,sat,17.508,7,2,129700,382204,1,False,61626364,True,46.29749999912747,30.0,0,True,16,16,1,0.0411000000895001,2,0.02010000025620684,61626364,True,,
sha1,61626364,4,cdcl,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,45837,45833,4,0,89034,4681,61,61,157,17914,16770,8517,2632,4372,4527.79375,4681,1.362,9.643,46077,4841,61,sat,34.767,7,2,129700,960096,1,False,61626364,True,63.30630000047677,30.0,0,True,16,16,1,0.0411000000895001,2,0.02010000025620684,61626364,True,,
sha1,61626364,8,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,47357,47349,8,0,92134,4737,88,88,119,18830,17223,8732,2564,4428,4583.79375,4737,1.326,9.734,,,,shape_only,,,,,,,,,False,17.81429999937245,30.0,0,True,256,256,1,0.31660000058764126,98,0.12819999938074034,61626364,True,,
sha1,61626364,8,dpll,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,47357,47349,8,0,92134,4737,88,88,119,18830,17223,8732,2564,4428,4583.79375,4737,1.305,9.781,47597,4897,88,sat,186.84,157,76,3251361,9555305,1,False,61626364,True,215.3875000003609,30.0,0,True,256,256,1,0.31660000058764126,98,0.12819999938074034,61626364,True,,
sha1,61626364,8,affine,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,47357,47349,8,0,92134,4737,88,88,119,18830,17223,8732,2564,4428,4583.79375,4737,1.344,10.342,47597,4897,88,sat,190.394,157,76,3251361,9555305,1,False,61626364,True,219.83329999966372,30.0,0,True,256,256,1,0.31660000058764126,98,0.12819999938074034,61626364,True,,
sha1,61626364,8,cdcl,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,47357,47349,8,0,92134,4737,88,88,119,18830,17223,8732,2564,4428,4583.79375,4737,1.682,12.079,47597,4897,88,step_limit,198.254,125,61,2575978,20000000,0,False,,False,229.17290000077628,30.0,0,True,256,256,1,0.31660000058764126,98,0.12819999938074034,61626364,True,,
